pub_ID,sp_name,polymer,size_um_mean,size_um_SD,size_nm_mean,size_nm_SD,particles_per_mg,shape,biodegradable.y.n,color,fluorescence,modified,mod_type,surface_charge,surfactant,abiotic_env,biotic_env,milled,weathered,density_gcm-3,excitation_nm,emission_nm,company,MP_comments,age_d,generation,food_source,food_present,temperature,DOC_added,DOC_type,other_added,other_type,exp_time_h,exp_time_d,conc_p_ml-1,conc_mg_l-1,endpoint,comment_endpoint,c_n_replicates,c_mean,c_SD,c_SE,c_ind_per_replicate,c_n_individuals,t_n_replicates,t_mean,t_SD,t_SE,t_ind_per_replicate,t_n_individuals,data_comment
Lyu2022,Daphnia magna,PS,10.0000,NA,10000.0000,NA,NA,spherical,no,NA,no,no,NA,NA,no,no,no,no,no,NA,NA,NA,"BaseLine ChromTech Research Centre, China; lot number 6-1-1000",,0,0,Pseudokirchneriella subcapitata ,yes,20,no,NA,no,NA,648,27,3.64E+05,2,neonates/adult,,4,231.1,26.4,13.02,5,20,4,3,0.56,0.28,5,20,raw data from author
Zimmermann2020,Daphnia magna,PVC,10.0000,NA,10000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from floor covering; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.11E+03,10,neonates/adult,,20,101,30,6.9,1,20,10,72.53,43.73,13.82,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PVC,10.0000,NA,10000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from floor covering; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.27E+03,50,neonates/adult,,20,101,30,6.9,1,20,10,52.65,25.76,8.14,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PVC,10.0000,NA,10000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from floor covering; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.12E+04,100,neonates/adult,,20,101,30,6.9,1,20,10,33.55,24.89,7.87,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PVC,10.0000,NA,10000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from floor covering; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.53E+05,500,neonates/adult,,20,101,30,6.9,1,20,10,0.00,0.00,0.00,1,10,from fig. 3a with metaDigitise
Trotter2021,Daphnia magna,PS,13.0300,7.75,13030.0000,7.75E+03,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,"Chair of macromolecular chemistry 2, University of Bayreuth ",,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,456,13,NA,101.6,neonates/adult,experiment time calculated from the raw data ,30,19.6,5.4,NA,1,30,30,11,5.82,NA,1,30,calculated from raw data 1st + 2nd broods
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,18,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,1.00E+02,NA,neonates/adult,,5,16.33,2.94,1.31,1,5,5,21.72,8.29,3.7,1,5,from figure 2 with metaDigitise
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,18,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,8.00E+02,NA,neonates/adult,,5,51.02,37.48,16.76,1,5,5,43.66,33.23,14.86,1,5,from figure 2 with metaDigitise
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,18,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,1.00E+02,NA,neonates/adult,,5,51.02,37.48,16.76,1,5,5,27.4,23.78,10.63,1,5,from figure 2 with metaDigitise
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,18,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,8.00E+02,NA,neonates/adult,,5,16.33,2.94,1.31,1,5,5,13.01,10.84,4.85,1,5,from figure 2 with metaDigitise
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,1.00E+02,NA,neonates/adult,,5,9.67,12.26,5.48,1,5,5,5.52,3.69,1.65,1,5,from figure 4 with metaDigitise
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,8.00E+02,NA,neonates/adult,,5,96.03,31.16,13.93,1,5,5,106.23,36.48,16.31,1,5,from figure 4 with metaDigitise
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,1.00E+02,NA,neonates/adult,,5,96.03,31.16,13.93,1,5,5,101.49,31.1,13.91,1,5,from figure 4 with metaDigitise
Aljaibachi2020,Daphnia magna,PS,15.0000,NA,15000.0000,NA,NA,spherical,no,green,yes,yes,carboxylated,negative,no,no,no,no,no,1.06,470,505,"SIgma-Aldrich, UK",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,8.00E+02,NA,neonates/adult,,5,9.67,12.26,5.48,1,5,5,6.1,4.07,1.82,1,5,from figure 4 with metaDigitise
Zimmermann2020,Daphnia magna,PLA,15.0000,NA,15000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from shampoo bottle; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.82E+03,10,neonates/adult,,20,101,30,6.9,1,20,10,101.86,26.13,8.26,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PLA,15.0000,NA,15000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from shampoo bottle; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.08E+04,50,neonates/adult,,20,101,30,6.9,1,20,10,78.71,10.13,3.20,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PLA,15.0000,NA,15000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from shampoo bottle; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.46E+04,100,neonates/adult,,20,101,30,6.9,1,20,10,50.92,24.60,7.78,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PLA,15.0000,NA,15000.0000,NA,NA,fragments,yes,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from shampoo bottle; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.60E+05,500,neonates/adult,,20,101,30,6.9,1,20,10,19.94,11.57,3.66,1,10,from fig. 3a with metaDigitise
Song2022,Daphnia magna,PE,16.6800,7.04E+00,16680.0000,7.04E+03,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.952,NA,NA,"Sigma-Aldrich, USA) ",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,4.35,neonates/adult,only F0 and MP considered,20,93.81,17.75,3.97,1,20,20,75.27,7.27,1.62,1,20,from figure 4b with metaDigitise
An2021,Daphnia magna,PE,17.2300,3.43E+00,17230.0000,3.43E+03,NA,fragments,no,NA,no,no,NA,NA,yes,no,no,yes,no,0.952,NA,NA,"Sigma-Aldrich, USA",small PE fragment,4,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,2.10E+04,5,neonates/adult,,10,104.68,15.77,4.98,1,10,10,74.28,16.63,5.26,1,10,from figure 4b with metaDigitise
Song2022,Daphnia magna,PE,17.3500,5.50E+00,17350.0000,5.50E+03,NA,fragments,no,NA,no,yes,BP-3,NA,no,no,no,yes,no,NA,NA,NA,"Sigma-Aldrich, USA) ",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,5,neonates/adult,only F0 and MP considered,20,93.81,17.75,3.97,1,20,20,78.61,8.49,1.89,1,20,from figure 4b with metaDigitise
Schwarzer2022,Daphnia magna,PS,17.7000,NA,17700.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.04,NA,NA,"Polysciences, Inc. (Warrington, USA)",,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,504,21,5.00E+02,NA,neonates/adult,sum of first 3 broods,15,32.4,4.65,NA,1,15,15,37.1,7.90,NA,1,15,from table SI4; SD = SE * √N; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Schwarzer2022,Daphnia magna,PS,17.7000,NA,17700.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,1.04,NA,NA,"Polysciences, Inc. (Warrington, USA)",,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,504,21,5.00E+03,NA,neonates/adult,sum of first 3 broods,15,32.4,4.65,NA,1,15,15,33.5,4.78,NA,1,15,from table SI4; SD = SE * √N; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Kim2023,Daphnia magna,PE,18.2300,8.02E+00,18230.0000,8.02E+03,NA,fragments,no,NA,no,yes,BP-3,NA,no,no,no,yes,no,NA,NA,NA,"Sigma-Aldrich, USA",,0,0,Chlorella vulgaris,yes,20,no,NA,no,NA,504,21,NA,1,neonates/adult,,15,92.35,10.48,2.7,1,15,15,91.04,22.92,5.91,1,15,from fig. 2b with metaDigitise
Kim2023,Daphnia magna,PE,18.2300,8.02E+00,18230.0000,8.02E+03,NA,fragments,no,NA,no,yes,BP-3,NA,no,no,no,yes,no,NA,NA,NA,"Sigma-Aldrich, USA",,5,0,Chlorella vulgaris,yes,20,no,NA,no,NA,384,16,NA,1,neonates/adult,,15,92.35,10.48,2.7,1,15,15,71.39,13.1,3.38,1,15,from fig. 2b with metaDigitise
Svigruha2023,Daphnia magna,PE,18.6000,NA,18600.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,Merck,weighted average calculated according to Figure S3,0,0,Scenedesmus obliquus and/or Raphidocelis subcapitata ,yes,23,NA,NA,NA,NA,504,21,NA,2.80E+00,eggs/adult,,10,5.80,2.24,0.71,1,10,10,7.55,1.29,0.41,1,10,Data extracted from Table 2; SD deviation calculated as SD = SEM * √N
Schwarzer2022,Daphnia magna,PS,20.0000,2.00E+00,20000.0000,2.00E+03,NA,spherical,no,NA,no,no,NA,NA,no,no,no,no,no,1.05,NA,NA,"Polysciences, Inc. (Warrington, USA)",,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,504,21,5.00E+02,NA,neonates/adult,sum of first 3 broods,15,32.4,4.65,NA,1,15,15,38.6,7.24,NA,1,15,from table SI3; SD = SE * √N; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Schwarzer2022,Daphnia magna,PS,20.0000,2.00E+00,20000.0000,2.00E+03,NA,spherical,no,NA,no,no,NA,NA,no,no,no,no,no,1.05,NA,NA,"Polysciences, Inc. (Warrington, USA)",,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,504,21,5.00E+03,NA,neonates/adult,sum of first 3 broods,15,32.4,4.65,NA,1,15,15,35,4.35,NA,1,15,from table SI3; SD = SE * √N; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Zimmermann2020,Daphnia magna,PUR,20.0000,NA,20000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from scouring pad; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,7.29E+03,10,neonates/adult,,20,101,30,6.9,1,20,10,109.86,28.26,8.93,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PUR,20.0000,NA,20000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from scouring pad; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.31E+04,50,neonates/adult,,20,101,30,6.9,1,20,10,59.60,19.68,6.22,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PUR,20.0000,NA,20000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from scouring pad; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.53E+04,100,neonates/adult,,20,101,30,6.9,1,20,10,66.26,19.39,6.13,1,10,from fig. 3a with metaDigitise
Zimmermann2020,Daphnia magna,PUR,20.0000,NA,20000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,NA,from scouring pad; size average guessed by looking at Fig. S1; all particles are < 59 mm,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.13E+05,500,neonates/adult,,20,101,30,6.9,1,20,10,41.36,9.26,2.92,1,10,from fig. 3a with metaDigitise
Schrank2019,Daphnia magna,PVC,29.0000,2.10E+01,29000.0000,2.10E+04,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,NA,NA,NA,"Nexans GmbH, Nuremberg, Germany ",,0,0,Acutodesmus obliquus ,yes,20,no,NA,no,NA,624,26,4.34E+00,NA,number of neonates/brood. ,"total of 6 brood; algae concentration of 1.5 mg C/L for the first 5 days, and 1 mg C/L after day 6 ",20,130.38,11.41,NA,1,20,18,100.05,10.81,NA,1,18,from Fig. 4 with metaDigitise; SD calculated by metaDigitise from SE provided; Total SD= √(SD1ˆ2)+(SD2ˆ2)+⋯+(SDnˆ2)
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f0,20,49.5,15.8,NA,1,20,20,52.8,10.7,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f0,20,49.5,15.8,NA,1,20,20,45.3,18.8,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.00E+04,NA,neonates/adult,f0,20,49.5,15.8,NA,1,20,20,0,0,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f1,20,21.1,14.6,NA,1,20,20,25.8,10.3,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f1,20,21.1,14.6,NA,1,20,20,16.4,7.42,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f2,20,39.6,13.1,NA,1,20,20,28.8,15.2,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f2,20,39.6,13.1,NA,1,20,20,16.4,4.86,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,624,26,4.00E+02,NA,neonates/adult,f3,20,44,8.13,NA,1,20,20,33,11.8,NA,1,20,control as low-food control; data from table S4
Schür2020,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,624,26,2.00E+03,NA,neonates/adult,f3,20,44,8.13,NA,1,20,16,0,0,NA,1,16,control as low-food control; data from table S4
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,20,57.8,7.39,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,20,48.8,9.01,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,20,44.8,6.34,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.00E+04,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,19,19,0,NA,1,19,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,19,38.5,12.45,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,19,41.4,3.99,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,20,28,5.66,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.00E+04,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,7,0.5,0.71,NA,1,7,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f2,20,44.4,4.61,NA,1,20,19,42.3,8.1,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f2,20,44.4,4.61,NA,1,20,18,37.3,10.05,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f2,20,44.4,4.61,NA,1,20,20,34,4.9,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f3,19,48.2,4.76,NA,1,19,20,42.9,12.96,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f3,19,48.2,4.76,NA,1,19,19,44.6,5.45,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,NA,NA,no,no,no,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids,0,3,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f3,19,48.2,4.76,NA,1,19,20,30.5,14.91,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,19,55.4,14.16,NA,1,19,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,19,54.6,6.94,NA,1,19,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,18,48.6,4.58,NA,1,18,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,0,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.00E+04,NA,neonates/adult,f0,20,54.2,8.79,NA,1,20,19,28.3,9.74,NA,1,19,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,20,39.1,9.87,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,4.00E+02,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,19,34.8,11.86,NA,1,19,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,2.00E+03,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,20,26.2,12.81,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,1,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,1.00E+04,NA,neonates/adult,f1,20,40.8,6.04,NA,1,20,20,11.4,6.66,NA,1,20,control as low-food control; data from table S1
Schür2021,Daphnia magna,PS,31.0000,NA,31000.0000,NA,NA,fragments,no,NA,no,no,incubated,NA,no,no,yes,yes,no,0.81,NA,NA,NA,from coffee-to-go cup lids; MP incubated in waste water,0,2,Desmodesmus subspicatus,yes,20,no,NA,no,NA,504,21,8.00E+01,NA,neonates/adult,f2,20,44.4,4.61,NA,1,20,20,44.3,8.47,NA,1,20,control as low-food control; data from table S1
